Case 48 - P5 C16-53844-23083.jpg,Viable
Case 48 - P5 C15-45773-17581.jpg,Viable
Case 48 - P5 C17-47640-27910.jpg,Non-Tumor
Case 48 - P5 C18-33916-33907.jpg,Non-Tumor
Case 48 - P5 C15-37609-3244.jpg,Viable
Case 48 - P5 C14-67137-24045.jpg,Viable
Case 48 - P5 C16-42343-20669.jpg,Viable
Case 48 - P5 C15-37073-10134.jpg,Viable
Case 48 - P5 C15-38668-29527.jpg,Non-Tumor
Case 48 - P5 C15-36624-27407.jpg,Viable
Case 48 - P5 C17-47230-17655.jpg,Viable
Case 48 - P5 C16-39748-2743.jpg,Viable
Case 48 - P5 C16-47760-19513.jpg,Viable
Case 48 - P5 C15-40502-3547.jpg,Viable
Case 48 - P5 C17-50358-11013.jpg,Viable
Case 48 - P5 C15-48711-15150.jpg,Viable
Case 48 - P5 C16-44867-23581.jpg,Viable
Case 48 - P5 C17-41411-21807.jpg,Viable
Case 48 - P5 C17-41961-10093.jpg,Viable
Case 48 - P5 C17-46317-15755.jpg,Viable
Case 48 - P5 C16-52243-22493.jpg,Viable
Case 48 - P5 C16-50052-16053.jpg,Viable
Case 48 - P5 C17-40867-15033.jpg,Viable
Case 48 - P5 C15-49012-23798.jpg,Viable
Case 48 - P5 C17-51854-21097.jpg,Viable
Case 48 - P5 C16-54563-21138.jpg,Viable
Case 48 - P5 C15-38858-22308.jpg,Viable
Case 48 - P5 C16-46142-13796.jpg,Viable
Case 48 - P5 C16-50396-24840.jpg,Viable
Case 48 - P5 C17-43432-26216.jpg,Viable
Case 48 - P5 C15-38051-19362.jpg,Viable
Case 48 - P5 C15-42793-18458.jpg,Viable
Case 48 - P5 C16-43159-11972.jpg,Viable
Case 48 - P5 C16-39161-16929.jpg,Viable
Case 48 - P5 C17-50335-6425.jpg,Viable
Case 48 - P5 C17-44027-22381.jpg,Viable
Case 48 - P5 C18-36407-15875.jpg,Viable
Case 48 - P5 C15-48775-26545.jpg,Viable
Case 48 - P5 C16-44299-6790.jpg,Non-Tumor
Case 48 - P5 C17-42670-17152.jpg,Viable
Case 48 - P5 C15-42605-29137.jpg,Non-Tumor
Case 48 - P5 C16-50924-16162.jpg,Viable
Case 48 - P5 C14-65736-13805.jpg,Viable
Case 48 - P5 C17-45932-5812.jpg,Viable
Case 48 - P5 C15-41629-16134.jpg,Viable
Case 48 - P5 C18-33022-7038.jpg,Viable
Case 48 - P5 C15-48808-15798.jpg,Viable
Case 48 - P5 C17-40131-29101.jpg,Non-Tumor
Case 48 - P5 C17-37994-3037.jpg,Viable
Case 48 - P5 C18-32717-16452.jpg,Viable
