Case 4 C29-22504-33746.jpg,Non-Viable-Tumor
Case 4 C34-17486-25030.jpg,Non-Viable-Tumor
Case 4 C28-27602-26398.jpg,Non-Viable-Tumor
Case 4 C29-16874-21863.jpg,Non-Viable-Tumor
Case 4 C29-22107-10482.jpg,Viable
Case 4 C31-24669-10300.jpg,Viable
Case 4 C28-26851-15411.jpg,Viable
Case 4 C31-13026-17709.jpg,Non-Viable-Tumor
Case 4 C31-20022-32809.jpg,Non-Viable-Tumor
Case 4 C31-19780-23823.jpg,Non-Viable-Tumor
Case 4 C31-11369-15049.jpg,Non-Viable-Tumor
Case 4 C27-28136-19724.jpg,Viable
Case 4 C29-14846-11791.jpg,Viable
Case 4 C34-20207-16060.jpg,viable: non-viable
Case 4 C28-30914-19280.jpg,Viable
Case 4 C28-17483-12238.jpg,Viable
Case 4 C28-19739-14492.jpg,viable: non-viable
Case 4 C28-28569-15469.jpg,Viable
Case 4 C29-15887-24394.jpg,Non-Viable-Tumor
Case 4 C28-30588-18732.jpg,Viable
Case 4 C31-19720-30902.jpg,Non-Viable-Tumor
Case 4 C31-10015-17952.jpg,Non-Viable-Tumor
Case 4 C28-17086-17351.jpg,viable: non-viable
Case 4 C29-17972-31834.jpg,Non-Viable-Tumor
Case 4 C29-18029-22098.jpg,Non-Viable-Tumor
Case 4 C29-20994-22152.jpg,viable: non-viable
Case 4 C27-29439-7838.jpg,Viable
Case 4 C31-23051-12507.jpg,Viable
Case 4 C31-16379-15830.jpg,Viable
zannotated,Non-Tumor
Case 4 C34-17385-28312.jpg,Non-Viable-Tumor
Case 4 C27-28549-7066.jpg,viable: non-viable
Case 4 C28-13005-20274.jpg,Non-Viable-Tumor
Case 4 C27-29294-5191.jpg,Non-Tumor
Case 4 C29-15569-11401.jpg,Viable
Case 4 C28-17394-10525.jpg,Viable
Case 4 C29-13332-20182.jpg,Non-Viable-Tumor
Case 4 C31-22851-36922.jpg,Non-Viable-Tumor
Case 4 C31-17180-22686.jpg,Non-Viable-Tumor
Case 4 C28-25473-14283.jpg,Viable
Case 4 C29-23938-15097.jpg,Viable
Case 4 C31-12983-18446.jpg,Non-Viable-Tumor
Case 4 C31-24654-15629.jpg,Viable
Case 4 C29-24903-19562.jpg,Viable
Case 4 C29-16530-30634.jpg,Non-Viable-Tumor
Case 4 C29-15182-28434.jpg,Non-Viable-Tumor
Case 4 C28-27016-13463.jpg,Viable
Case 4 C31-17846-20505.jpg,Non-Tumor
Case 4 C31-25176-8074.jpg,Viable
Case 4 C28-10217-20283.jpg,Non-Viable-Tumor
Case 4 C28-22588-34168.jpg,Non-Viable-Tumor
